Date,Air Temp (°C),Depth (m),DO (mg/L),EC (µS/cm),ORP (mV),pH,Pressure (mbar),SAL (ppt),SAT (%sat),SG,TDS (ppm),Water Temp (°C),Longitude,Latitude
9/16/2023,21.81298611,-54.4103125,4.937326389,"20,149.40",285.7975694,,"1,019.81",23.61038194,65.68402778,1.018892361,"20,149.40",22.67295833,-74.01,40.668
9/17/2023,21.85243056,-60.94315972,5.367604167,"20,106.94",286.7986111,,"1,020.60",23.5534375,71.23506944,1.018895833,"20,106.94",22.52985417,-74.01,40.668
9/18/2023,18.70461806,-34.46329861,4.436840278,"20,116.05",290.58125,,"1,017.40",23.56253472,58.58159722,1.018767361,"20,116.05",22.28575347,-74.01,40.668
9/19/2023,21.87255,-81.65455,4.4226,"19,782.47",283.108,,"1,023.10",23.12665,57.9385,1.01834,"19,782.47",21.994675,-74.01,40.668
9/20/2023,21.70434783,-122.4101389,4.352708333,"19,539.16",284.2548611,,"1,028.05",22.81003472,56.69513889,1.018,"19,539.16",21.78233696,-74.01,40.668
9/21/2023,17.77916667,-151.4214583,3.79125,"19,198.69",291.128125,,"1,031.58",22.36965278,49.08472222,1.017649306,"19,198.69",21.50758333,-74.01,40.668
9/22/2023,20.14905923,-169.6973868,3.486202091,"19,387.00",293.3066202,,"1,033.81",22.60599303,44.91289199,1.017843206,"19,387.00",21.22728571,-74.01,40.668
9/23/2023,15.92631944,-114.3889931,3.149930556,"20,417.48",287.9378472,,"1,027.08",23.92371528,40.33298611,1.018989583,"20,417.48",20.49401389,-74.01,40.668
9/24/2023,17.70579861,-88.50569444,3.773611111,"19,661.00",288.4211806,,"1,023.93",22.92902778,47.64895833,1.018079861,"19,661.00",20.0775625,-74.01,40.668
9/25/2023,17.34,-84.2,3.99,"18,786",287.6,,"1,023.41",21.81,49.9,1.017,"18,786",19.929,-74.01,40.668
9/27/2023,19.08087629,-172.2304639,4.189896907,"18,019.45",249.5072165,,"1,034.12",20.82371134,51.65979381,1.016793814,"18,019.45",19.47462371,-74.01,40.668
9/28/2023,16.0907971,-162.4352899,3.880797101,"17,927.31",234.0427536,,"1,032.92",20.71057971,47.43695652,1.01684058,"17,927.31",19.06176087,-74.01,40.668
10/5/2023,23.505,0.154882353,7.357823529,"16,406.65",91.43058824,7.881364706,"1,028.56",18.79988235,91.38411765,1.012058824,"16,406.65",20.49820588,-74.01,40.668
10/6/2023,21.09569444,0.104236111,6.217013889,"17,117.46",82.95034722,7.853288194,"1,023.50",19.68888889,76.80034722,1.0165625,"17,117.46",19.93907292,-74.01,40.668
10/7/2023,18.04003472,0.007534722,6.295243056,"16,574.95",83.39166667,7.860923611,"1,013.79",19.00180556,77.23402778,1.014791667,"16,574.95",19.80832986,-74.01,40.668
10/8/2023,14.98072917,-0.002986111,6.998715278,"14,178.17",78.36041667,7.915375,"1,012.66",16,82.45451389,1.01,"14,178.17",18.63940625,-74.01,40.668
10/9/2023,15.00041667,0.029826389,7.254652778,"13,107.58",78.325,7.965923611,"1,016.05",14.66854167,83.475,1.01,"13,107.58",17.83065278,-74.01,40.668
10/10/2023,16.136875,0.040451389,6.997256944,"13,436.81",76.55763889,7.961375,"1,017.18",15.07350694,81.04305556,1.01,"13,436.81",18.04283681,-74.01,40.668
10/11/2023,18.19197917,0.053784722,6.567291667,"15,570.65",83.13298611,7.952315972,"1,018.41",17.72173611,78.10590278,1.010069444,"15,570.65",18.55772222,-74.01,40.668
10/12/2023,18.35034722,0.061423611,6.501840278,"16,663.99",85.18263889,7.968857639,"1,019.20",19.09274306,78.21527778,1.01375,"16,663.99",18.71402778,-74.01,40.668
10/13/2023,16.48381944,0.0846875,6.2121875,"17,668.77",90.43958333,7.957322917,"1,021.52",20.35229167,74.67986111,1.02,"17,668.77",18.30648611,-74.01,40.668
10/14/2023,11.790625,0.025833333,5.971840278,"17,996.28",104.6590278,7.958013889,"1,015.65",20.753125,71.15798611,1.02,"17,996.28",17.72834722,-74.01,40.668
10/15/2023,14.103125,-0.054652778,5.808576389,"19,059.05",123.8055556,7.944333333,"1,007.51",22.10180556,69.62604167,1.02,"19,059.05",17.59842014,-74.01,40.668
10/16/2023,15.21222222,-0.020347222,6.297604167,"18,831.88",138.0677083,7.948423611,"1,010.91",21.79909722,74.75902778,1.02,"18,831.88",17.19288889,-74.01,40.668
10/17/2023,15.04184028,0.073194444,6.300833333,"18,915.05",153.0875,7.954663194,"1,020.34",21.90121528,74.67743056,1.02,"18,915.05",17.08362153,-74.01,40.668
10/18/2023,16.15361111,0.142395833,6.290798611,"18,490.00",171.2020833,7.938916667,"1,027.41",21.36038194,74.30034722,1.02,"18,490.00",17.07398958,-74.01,40.668
10/19/2023,14.37717391,0.14884058,6.319202899,"18,357.50",174.423913,7.906152174,"1,028.05",21.17695652,73.89347826,1.02,"18,357.50",16.63148551,-74.01,40.668
10/20/2023,16.58958333,0.003784722,6.384756944,"18,512.96",184.0972222,7.938131944,"1,013.37",21.38385417,75.16631944,1.02,"18,512.96",16.90281944,-74.01,40.668
10/21/2023,15.94586806,-0.112847222,6.203263889,"18,414.67",201.7628472,7.926277778,"1,001.63",21.26125,72.99930556,1.02,"18,414.67",16.93458333,-74.01,40.668
10/22/2023,13.68815972,-0.007326389,7.154791667,"15,123.07",210.2652778,7.939663194,"1,012.27",17.11378472,80.92256944,1.010590278,"15,123.07",16.22535069,-74.01,40.668
10/23/2023,13.68180556,0.141736111,7.058090278,"14,953.42",216.5572917,7.908024306,"1,027.30",16.88576389,78.82048611,1.01,"14,953.42",15.67053125,-74.01,40.668
10/24/2023,14.98493056,0.212430556,6.443402778,"16,988.08",221.4069444,7.903131944,"1,034.37",19.42951389,73.58090278,1.016805556,"16,988.08",15.97527431,-74.01,40.668
10/25/2023,17.49138889,0.190798611,6.392048611,"18,124.30",233.0177083,7.921704861,"1,032.25",20.87267361,74.24201389,1.02,"18,124.30",16.36868403,-74.01,40.668
10/26/2023,19.37336806,0.165069444,6.060486111,"18,393.30",252.6982639,7.871954861,"1,029.69",21.22774306,71.15451389,1.02,"18,393.30",16.80518056,-74.01,40.668
10/27/2023,19.12767361,0.1284375,5.7971875,"18,682.72",258.728125,7.901506944,"1,025.91",21.59416667,68.12708333,1.02,"18,682.72",16.74260417,-74.01,40.668
10/28/2023,21.32284722,0.103159722,5.709861111,"18,963.31",272.8204861,7.812361111,"1,023.35",21.95940972,67.57291667,1.02,"18,963.31",16.97095486,-74.01,40.668
10/29/2023,13.21527778,0.125,5.684618056,"19,071.66",272.5322917,7.909715278,"1,025.65",22.08434028,66.80277778,1.02,"19,071.66",16.59573264,-74.01,40.668
10/30/2023,12.37238095,0.085238095,5.399761905,"19,107.38",277.152381,7.873690476,"1,021.65",22.12047619,63.14285714,1.02,"19,107.38",16.33069048,-74.01,40.668
10/31/2023,12.41983517,0.111483516,6.368571429,"18,132.38",256.2335165,7.736340659,"1,024.27",20.86637363,73.25769231,1.02,"18,132.38",15.89911539,-74.01,40.668
11/1/2023,8.679201389,0.119791667,6.287118056,"19,000.36",260.8013889,7.896291667,"1,025.06",21.95496528,72.34027778,1.02,"19,000.36",15.57473264,-74.01,40.668
11/2/2023,6.040367647,0.233529412,6.938529412,"17,772.13",261.9330882,7.540169118,"1,036.63",20.36044118,77.48088235,1.02,"17,772.13",14.59485294,-74.01,40.668
